"","quarter","down","yards_to_go","play_type","offensive_formation","offensive_personnel","defenders_in_box","pass_rushers","defensive_personnel","dropback_type","absolute_yardline","play_result","score_diff","side","time_remaining","close_game","penalty","dbs","epa_bi","pass_result"
"15581","3","3",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"2 DL, 3 LB, 6 DB","TRADITIONAL",35,0,11,"own",34.5833333333333,"0","0",6,"0","I"
"15582","3","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 3 LB, 6 DB","TRADITIONAL",40,0,8,"other",34.3333333333333,"0","0",6,"0","I"
"15583","3","2",10,"play_type_pass","SHOTGUN","2 RB, 1 TE, 2 WR",6,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",40,13,8,"other",34.2833333333333,"0","0",5,"1","C"
"15584","3","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",60,0,8,"own",31.4166666666667,"0","0",5,"0","I"
"15585","3","3",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"2 DL, 3 LB, 6 DB","TRADITIONAL",58,28,8,"own",30.6166666666667,"0","0",6,"1","C"
"15586","3","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,1,"2 DL, 4 LB, 5 DB","TRADITIONAL",30,10,8,"own",29.9333333333333,"0","0",5,"1","C"
"15587","3","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 3 LB, 6 DB","TRADITIONAL",35,0,0,"other",29.1666666666667,"0","0",6,"0","I"
"15588","3","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"1 DL, 5 LB, 5 DB","TRADITIONAL",35,0,0,"other",29.0833333333333,"0","0",5,"0","I"
"15589","3","1",10,"play_type_sack","I_FORM","1 RB, 2 TE, 2 WR",7,4,"2 DL, 4 LB, 5 DB","SCRAMBLE",49,-3,0,"other",28.3833333333333,"0","0",5,"0","S"
"15590","3","2",13,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"2 DL, 3 LB, 6 DB","SCRAMBLE_ROLLOUT_LEFT",46,14,0,"other",27.3666666666667,"0","0",6,"1","C"
"15591","3","2",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 3 LB, 6 DB","TRADITIONAL",62,16,0,"own",25.8833333333333,"0","0",6,"1","C"
"15592","4","1",10,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","SCRAMBLE",36,-2,0,"other",24.3,"0","0",5,"0","S"
"15593","4","2",12,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",34,0,0,"other",23.6333333333333,"0","0",5,"0","I"
"15594","4","3",12,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",34,0,0,"other",23.5,"0","0",5,"0","I"
"15595","4","2",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 3 LB, 6 DB","TRADITIONAL",51,8,0,"own",22.6666666666667,"0","0",6,"1","C"
"15596","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,3,"3 DL, 3 LB, 5 DB","DESIGNED_ROLLOUT_LEFT",35,5,0,"own",21.85,"0","0",5,"1","C"
"15597","4","2",8,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",6,3,"3 DL, 3 LB, 5 DB","TRADITIONAL",23,13,0,"own",20.35,"0","0",5,"1","C"
"15598","4","1",10,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",35,-5,7,"other",20.2666666666667,"0","0",5,"0","S"
"15599","4","2",15,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",30,0,7,"other",19.5666666666667,"0","0",5,"0","I"
"15600","4","3",15,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"3 DL, 3 LB, 5 DB","TRADITIONAL",30,0,7,"other",19.5166666666667,"0","0",5,"0","I"
"15601","4","3",6,"play_type_pass","SHOTGUN","2 RB, 1 TE, 2 WR",5,2,"1 DL, 3 LB, 7 DB","SCRAMBLE_ROLLOUT_LEFT",21,5,7,"own",17.75,"0","0",7,"0","C"
"15602","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",35,13,10,"other",16.7166666666667,"0","0",5,"1","C"
"15603","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",48,6,10,"other",16.35,"0","0",5,"0","C"
"15604","4","2",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",54,23,10,"other",15.8833333333333,"0","0",5,"1","C"
"15605","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","SCRAMBLE",77,5,10,"own",15.2,"0","0",5,"1","C"
"15606","4","3",2,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",85,16,10,"own",14,"0","0",5,"1","C"
"15607","4","1",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",101,0,10,"own",13.5166666666667,"0","0",5,"0","I"
"15608","4","2",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","SCRAMBLE",101,0,10,"own",13.3666666666667,"0","0",5,"0","I"
"15609","4","3",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",101,0,10,"own",13.2333333333333,"0","0",5,"0","IN"
"15610","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",51,0,10,"other",12.7,"0","0",5,"0","I"
"15611","4","2",20,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",41,2,10,"other",12.55,"0","0",5,"0","C"
"15612","4","3",18,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",43,12,10,"other",12.0166666666667,"0","0",5,"0","C"
"15613","4","4",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",55,23,10,"other",11.8833333333333,"0","0",5,"1","C"
"15614","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",78,5,10,"own",11.4333333333333,"0","0",5,"1","C"
"15615","4","2",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",83,8,10,"own",11.3666666666667,"0","0",5,"1","C"
"15616","4","1",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",101,0,10,"own",10.5166666666667,"0","0",5,"0","I"
"15617","4","2",9,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",101,-18,10,"own",10.4,"0","1",5,"0","S"
"15618","1","2",1,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",73,2,0,"other",69.5666666666667,"0","0",5,"1","C"
"15619","1","1",5,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",66,0,0,"other",68.7833333333333,"0","0",5,"0","I"
"15620","1","3",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",67,0,0,"other",68.1,"0","0",5,"0","I"
"15621","1","3",9,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",4,3,"3 DL, 2 LB, 6 DB","TRADITIONAL",34,0,0,"other",66.2833333333333,"0","0",6,"0","I"
"15622","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 3 TE, 1 WR",7,3,"4 DL, 3 LB, 4 DB","TRADITIONAL",75,9,0,"other",66,"0","0",4,"1","C"
"15623","1","2",1,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",66,13,0,"other",65.3666666666667,"0","0",5,"1","C"
"15624","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",53,0,0,"own",64.7,"0","0",5,"0","I"
"15625","1","3",9,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",52,-7,0,"own",63.9666666666667,"0","0",5,"0","S"
"15626","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",59,0,0,"other",63.85,"0","0",5,"0","IN"
"15627","1","2",9,"play_type_pass","I_FORM","2 RB, 1 TE, 2 WR",8,6,"4 DL, 3 LB, 4 DB","DESIGNED_ROLLOUT_RIGHT",103,0,0,"other",63.05,"0","0",4,"0","I"
"15628","1","3",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",103,0,0,"other",62.9333333333333,"0","0",6,"0","I"
"15629","1","2",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",67,0,0,"own",62.1,"0","0",4,"0","C"
"15630","1","3",8,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",67,6,0,"own",61.4333333333333,"0","0",5,"0","C"
"15631","1","4",2,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",73,7,0,"own",60.7333333333333,"0","0",4,"1","C"
"15632","1","2",7,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",83,21,0,"own",59.4666666666667,"0","0",4,"1","C"
"15633","1","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",103,0,0,"own",58.1166666666667,"0","0",5,"0","I"
"15634","1","3",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",103,7,0,"own",58.0666666666667,"0","0",5,"1","C"
"15635","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",64,0,7,"other",57.4166666666667,"0","0",5,"0","I"
"15636","1","3",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB","TRADITIONAL",62,9,7,"other",56.5666666666667,"0","0",6,"1","C"
"15637","1","2",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",52,0,7,"own",55.45,"0","0",5,"0","I"
"15638","1","3",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",52,0,7,"own",55.3666666666667,"0","0",5,"0","I"
"15639","2","2",2,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",92,0,7,"other",55,"0","0",5,"0","I"
"15640","2","1",5,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,6,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",80,3,7,"other",53.8666666666667,"0","0",5,"0","C"
"15641","2","2",8,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",8,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",28,0,7,"own",52.1666666666667,"0","0",5,"0","I"
"15642","2","3",1,"play_type_pass","JUMBO","6 OL, 1 RB, 2 TE, 0 WR,1 DL",11,6,"5 DL, 5 LB, 1 DB","TRADITIONAL",11,0,7,"own",50.4,"0","0",1,"0","I"
"15643","2","1",10,"play_type_pass","EMPTY","1 RB, 3 TE, 1 WR",6,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",33,7,14,"other",50.2,"0","0",4,"1","C"
"15644","2","1",10,"play_type_pass","EMPTY","2 RB, 2 TE, 1 WR",4,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",32,0,14,"own",47.6,"0","0",4,"0","I"
"15645","2","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",26,0,14,"own",46.8333333333333,"0","0",5,"0","I"
"15646","2","1",15,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",30,8,17,"other",46.6833333333333,"0","0",5,"1","C"
"15647","2","2",7,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",38,20,17,"other",46.0666666666667,"0","0",5,"1","C"
"15648","2","2",3,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",65,44,17,"own",44.7,"0","0",4,"1","C"
"15649","2","1",1,"play_type_pass","JUMBO","6 OL, 2 RB, 1 TE, 0 WR,1 DL",10,6,"6 DL, 3 LB, 2 DB","TRADITIONAL",109,1,17,"own",43.85,"0","0",2,"1","C"
"15650","2","3",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",38,10,10,"own",42.35,"0","0",5,"1","C"
"15651","2","2",12,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",30,0,10,"own",41.8833333333333,"0","0",5,"0","I"
"15652","2","3",12,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",30,0,10,"own",41.8166666666667,"0","0",5,"0","I"
"15653","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",46,0,13,"other",41.5333333333333,"0","0",5,"0","I"
"15654","2","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",46,0,13,"other",41.4666666666667,"0","0",6,"0","I"
"15655","2","3",10,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",46,-7,13,"other",41.35,"0","0",5,"0","S"
"15656","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",88,3,13,"other",41.1333333333333,"0","0",5,"0","C"
"15657","2","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",85,0,13,"other",40.7833333333333,"0","0",5,"0","I"
"15658","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",37,13,13,"other",40.4833333333333,"0","0",6,"1","C"
"15659","2","1",10,"play_type_pass","","1 RB, 1 TE, 3 WR",5,0,"4 DL, 1 LB, 6 DB","UNKNOWN",50,0,13,"other",40.25,"0","0",6,"0","I"
"15660","2","2",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",50,8,13,"other",40.2333333333333,"0","0",6,"0","C"
"15661","2","3",2,"play_type_pass","","1 RB, 2 TE, 2 WR",4,0,"4 DL, 1 LB, 6 DB","UNKNOWN",58,0,13,"other",40.0166666666667,"0","0",6,"0","I"
"15662","3","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",35,0,13,"other",39.8833333333333,"0","0",4,"0","I"
"15663","3","3",11,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",34,11,13,"other",39.2333333333333,"0","1",5,"1","C"
"15664","3","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",8,6,"4 DL, 3 LB, 4 DB","SCRAMBLE",70,0,13,"own",38.6166666666667,"0","0",4,"0","I"
"15665","3","3",21,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",59,0,13,"other",37.4166666666667,"0","0",5,"0","I"
"15666","3","2",12,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",101,7,13,"other",36.6,"0","0",5,"0","C"
"15667","3","3",5,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",94,10,13,"other",36,"0","0",5,"1","C"
"15668","3","3",3,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",77,32,13,"other",34.0333333333333,"0","0",5,"1","C"
"15669","3","2",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",40,-9,13,"own",32.9,"0","0",5,"0","C"
"15670","3","3",14,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",49,7,13,"own",32.1833333333333,"0","0",5,"0","C"
"15671","3","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,4,"4 DL, 3 LB, 4 DB","DESIGNED_ROLLOUT_RIGHT",29,0,10,"other",31.3666666666667,"0","0",4,"0","I"
"15672","3","3",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",32,0,10,"other",30.55,"0","0",5,"0","I"
"15673","3","2",7,"play_type_pass","I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",61,44,10,"other",29.7166666666667,"0","0",4,"1","C"
"15674","3","2",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","SCRAMBLE",18,0,10,"own",27.85,"0","0",5,"0","I"
"15675","3","3",8,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB","TRADITIONAL",18,0,10,"own",27.7666666666667,"0","0",5,"0","I"
"15676","3","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",35,0,7,"other",27.6333333333333,"0","0",4,"0","I"
"15677","3","2",14,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",42,4,7,"other",26.4,"0","0",5,"0","C"
"15678","4","2",17,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",68,27,7,"other",24,"0","0",5,"1","C"
"15679","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",41,0,7,"own",23.5166666666667,"0","0",5,"0","I"
"15680","4","3",8,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",39,22,7,"own",22.7833333333333,"0","0",5,"1","C"
"15681","4","3",4,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",14,0,7,"own",20.9,"0","0",5,"0","I"
"15682","4","2",9,"play_type_pass","I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",51,0,10,"other",20.15,"0","0",4,"0","I"
"15683","4","3",9,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"4 DL, 1 LB, 6 DB","TRADITIONAL",51,-6,10,"other",20.0833333333333,"0","0",6,"0","S"
"15684","4","1",10,"play_type_pass","I_FORM","1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",85,1,10,"other",19.1833333333333,"0","0",4,"0","C"
"15685","4","3",7,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","SCRAMBLE",82,-7,10,"other",17.8833333333333,"0","0",5,"0","S"
"15686","4","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",8,6,"4 DL, 3 LB, 4 DB","TRADITIONAL",58,14,10,"other",17.0833333333333,"0","0",4,"1","C"
"15687","4","1",10,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",72,12,10,"own",16.4666666666667,"0","0",5,"1","C"
"15688","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",84,0,10,"own",15.9333333333333,"0","0",5,"0","I"
"15689","4","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",84,0,10,"own",15.8166666666667,"0","0",5,"0","I"
"15690","4","3",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",84,5,10,"own",15.7666666666667,"0","0",6,"0","C"
"15691","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",35,7,14,"other",14.0666666666667,"0","0",6,"0","C"
"15692","4","2",3,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"4 DL, 1 LB, 6 DB","SCRAMBLE_ROLLOUT_RIGHT",42,-8,14,"other",13.7166666666667,"0","0",6,"0","S"
"15693","4","3",11,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"4 DL, 1 LB, 6 DB","TRADITIONAL",34,-6,14,"other",13.1166666666667,"0","0",6,"0","S"
"15694","4","3",4,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",8,6,"4 DL, 3 LB, 4 DB","DESIGNED_ROLLOUT_RIGHT",52,8,14,"own",12.05,"0","0",4,"1","C"
"15695","1","1",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",7,4,"3 DL, 4 LB, 4 DB","TRADITIONAL",60,0,0,"own",69.35,"0","0",4,"0","I"
"15696","1","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",60,7,0,"own",69.2666666666667,"0","0",5,"0","C"
"15697","1","3",3,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"1 DL, 5 LB, 5 DB","SCRAMBLE",53,-1,0,"own",68.6,"0","0",5,"0","S"
"15698","1","3",13,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",37,8,0,"other",66.4833333333333,"0","0",6,"0","C"
"15699","1","1",10,"play_type_pass","I_FORM","1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",74,0,0,"other",64.3666666666667,"0","0",5,"0","I"
"15700","1","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","SCRAMBLE",74,0,0,"other",64.25,"0","0",5,"0","I"
"15701","1","3",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,0,"1 DL, 4 LB, 6 DB","TRADITIONAL",74,5,0,"other",64.1333333333333,"0","0",6,"0","C"
"15702","1","1",10,"play_type_pass","PISTOL","1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",44,6,0,"other",63.4,"0","0",4,"0","C"
"15703","1","2",4,"play_type_pass","PISTOL","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",50,-3,0,"other",62.7833333333333,"0","0",5,"0","C"
"15704","1","3",7,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",47,0,0,"other",62.1833333333333,"0","0",5,"0","I"
"15705","1","1",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",7,4,"3 DL, 4 LB, 4 DB","TRADITIONAL",85,-1,0,"other",60.7,"0","0",4,"0","C"
"15706","1","2",11,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",86,3,0,"other",59.95,"0","0",5,"0","C"
"15707","1","3",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"1 DL, 4 LB, 6 DB","TRADITIONAL",83,0,0,"other",59.3833333333333,"0","0",6,"0","I"
"15708","1","1",10,"play_type_pass","PISTOL","1 RB, 2 TE, 2 WR",7,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",35,2,0,"other",59.1166666666667,"0","0",4,"0","C"
"15709","1","3",3,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",42,14,0,"other",58.2,"0","0",5,"1","C"
"15710","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,4,"3 DL, 4 LB, 4 DB","TRADITIONAL",61,1,0,"other",56.4,"0","0",4,"0","C"
"15711","1","3",5,"play_type_pass","EMPTY","1 RB, 0 TE, 4 WR",5,2,"1 DL, 5 LB, 5 DB","TRADITIONAL",56,23,0,"own",55.1,"0","0",5,"1","C"
"15712","2","1",10,"play_type_pass","PISTOL","1 RB, 2 TE, 2 WR",7,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",54,0,6,"own",49.8166666666667,"0","0",4,"0","I"
"15713","2","2",15,"play_type_pass","PISTOL","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",45,0,6,"own",47.8833333333333,"0","0",5,"0","I"
